  

4240, 0, 4238, 25, 4240, 50, 4239, 75, 4267, 100, 4286, 126, 1956, 150, 4239, 175, 1956, 200, 4240, 225, 1931, 250, 1907, 275, 1932, 300, 1908, 325, 1956, 350, 1931, 375, 1988, 400, 1957, 425, 1985, 450, 1985, 475, 1986, 500, 2011, 525, 2058, 550, 2082, 575, 2059, 600, 16037, 625, 16062, 650, 16034, 675, 6536, 700, 13555, 725, 13554, 750, 13503, 775, 13500, 800, 13501, 825, 13477, 850, 13577, 875, 13422, 900, 13554, 925, 13447, 950, 13478, 975, 13399, 1000, 13397, 1025, 13346, 1050, 13399, 1075, 13374, 1100, 13396, 1125, 7548, 1150, 13374, 1175, 7571, 1200, 7727, 1225, 7595, 1249, 7674, 1275, 7571, 1300, 7602, 1325, 7545, 1350, 7572, 1375, 7205, 1400, 7548, 1425, 7151, 1450, 7229, 1475, 7126, 1500, 7139, 1525, 7053, 1550, 7089, 1575, 15473, 1599, 7157, 1625, 7217, 1650, 7174, 1675, 7353, 1700, 7144, 1725, 7602, 1750, 7673, 1775, 7229, 1800, 7151, 1825, 7205, 1850, 7174, 1875, 7328, 1900, 7199, 1925, 11285, 1950, 8302, 1975, 7212, 2000, 1891, 2025, 8313, 2050, 2021, 20750, 4226
3138, 1085
3070, 1028
3011, 1006
2953, 1005
2899, 1005
2833, 1005
2773, 1005
2718, 1005
2658, 1005
2603, 1004
2546, 975
2488, 981
2434, 981
2379, 1006
2323, 1059
2264, 936
2200, 885
2145, 860
2088, 859
2029, 855
1973, 830
1922, 831
1864, 829
1807, 829
1754, 829
1694, 830
1636, 831
1578, 830
1516, 872
1450, 812
1389, 787
1328, 763
1260, 758
1193, 758
1119, 757
1047, 757
971, 757
892, 757
813, 762
734, 763
648, 787
565, 836
477, 866
387, 918
309, 1069
217, 780
139, 781
61, 780
0, 774
0, 752
-----
0, 1545
0, 1545
0, 1544
1, 1522
66, 1493
129, 1491
197, 1492
262, 1498
335, 1492
403, 1493
477, 1498
552, 1522
618, 1553
693, 1552
761, 1576
827, 1719
888, 1619
950, 1592
1013, 1618
1071, 1620
1127, 1619
1181, 1619
1232, 1642
1276, 1647
1333, 1650
1379, 1649
1429, 1655
1473, 1280
1523, 1203
1569, 1177
1609, 1152
1650, 1123
1692, 1124
1736, 1122
1776, 1124
1814, 1123
1856, 1124
1903, 1099
1938, 1096
1977, 1099
2021, 1124
2061, 1127
2108, 1124
2154, 1123
2193, 1124
2245, 1154
2286, 1179
2328, 1205
2374, 1209
2420, 1239
2461, 1262
2500, 1292
2539, 1371
2582, 1394
2626, 1420
2670, 1447
2719, 1444
2762, 1447
2810, 1449
2858, 1474
2905, 1502
2955, 1451
3004, 1017
3054, 990
3100, 992
3157, 967
3204, 962
3260, 963
3303, 966
3364, 966
3412, 988
3461, 992
3512, 1015
3563, 1042
3611, 7043
3668, 7096
3716, 5667
3767, 5467
3823, 5425
3883, 5497
3937, 5509
3987, 5570
4051, 5420
3887, 4951
3798, 5324
3737, 5372
3691, 5491
3644, 5491
3588, 1041
3536, 1039
3479, 1014
3422, 987
3373, 992
3313, 966
3266, 966
3200, 967
3147, 993
3090, 991
3038, 1015
2987, 1040
2939, 1502
2884, 1473
2827, 1449
2775, 1444
2727, 1444
2672, 1444
2611, 1397
2554, 1371
2503, 1293
2445, 1262
2396, 1238
2340, 1206
2288, 1178
2228, 1153
2169, 1124
2114, 1124
2058, 1127
2005, 1124
1956, 1123
1906, 1100
1849, 1123
1799, 1123
1744, 1124
1688, 1123
1631, 1121
1578, 1153
1522, 1179
1462, 1203
1400, 1653
1341, 1648
1276, 1648
1222, 1643
1157, 1620
1091, 1619
1018, 1620
939, 1595
868, 1620
787, 1696
706, 1549
615, 1553
537, 1523
446, 1521
365, 1493
284, 1493
197, 1498
121, 1492
51, 1492
0, 1491
0, 1521
0, 1544
0, 1545
0, 1521
16, 1520
79, 1493
140, 1492
208, 1498
284, 1493
351, 1492
424, 1492
503, 1521
575, 1523
650, 1551
730, 1552
804, 1697
877, 1643
944, 1592
1011, 1617
1074, 1619
1135, 1620
1196, 1619
1252, 1643
1303, 1648
1359, 1648
1408, 1654
1456, 1280
1503, 1231
1552, 1177
1599, 1153
1645, 1151
1690, 1122
1731, 1122
1773, 1127
1810, 1124
1850, 1123
1898, 1099
1938, 1099
1979, 1099
2023, 1099
2068, 1124
2113, 1124
2163, 1123
2203, 1153
2252, 1154
2296, 1178
2342, 1207
2391, 1209
2434, 1236
2477, 1266
2525, 1342
2570, 1372
2620, 1420
2671, 1447
2719, 1448
2767, 1448
2820, 1474
2870, 1498
2921, 1504
2968, 1016
3020, 1017
3071, 993
3130, 991
3179, 967
3236, 968
3288, 962
3347, 966
3399, 987
3442, 992
3498, 1015
3545, 1041
3597, 4389
3649, 5430
3702, 5735
3747, 5490
3812, 5468
3871, 5396
3920, 5372
3973, 6169
4039, 5288
3886, 5523
3789, 5408
3730, 14952
3680, 5425
3629, 5708
3574, 1064
3522, 1017
3476, 993
3414, 993
3355, 966
3292, 966
3232, 967
3172, 967
3113, 991
3053, 993
2995, 1016
2939, 1503
2879, 1474
2818, 1448
2760, 1445
2705, 1444
2644, 1419
2584, 1395
2527, 1371
2472, 1267
2418, 1239
2361, 1208
2301, 1183
2246, 1155
2188, 1153
2140, 1123
2089, 1124
2030, 1128
1974, 1124
1922, 1099
1865, 1123
1815, 1124
1768, 1124
1716, 1122
1664, 1121
1612, 1148
1559, 1152
1502, 1176
1445, 1256
1388, 1654
1329, 1648
1261, 1647
1203, 1643
1131, 1619
1065, 1619
998, 1617
924, 1592
852, 1643
773, 1625
688, 1572
601, 1551
522, 1523
426, 1521
342, 1493
255, 1498
178, 1502
107, 1492
37, 1491
0, 1521
0, 1547
0, 1544
0, 1544
0, 1522
8, 1521
77, 1493
141, 1493
210, 1498
290, 1498
358, 1498
427, 1497
508, 1522
581, 1522
659, 1552
739, 1553
812, 1720
884, 1619
953, 1592
1020, 1616
1086, 1619
1147, 1619
1212, 1642
1263, 1647
1321, 1650
1372, 1649
1420, 1655
1466, 1280
1517, 1203
1565, 1175
1612, 1152
1659, 1149
1705, 1123
1755, 1122
1797, 1124
1839, 1123
1886, 1123
1927, 1099
1967, 1099
2007, 1124
2048, 1127
2091, 1129
2133, 1119
2176, 1123
2225, 1125
2266, 1155
2311, 1178
2355, 1206
2404, 1209
2448, 1236
2496, 1291
2541, 1371
2591, 1394
2637, 1419
2689, 1445
2738, 1449
2787, 1449
2841, 1475
2893, 1503
2948, 1504
2997, 1016
3046, 992
3092, 991
3145, 992
3192, 967
3246, 968
3289, 966
3347, 966
3396, 992
3441, 993
3495, 1015
3549, 1042
3598, 5612
3654, 4469
3703, 7121
3750, 5643
3810, 5517
3869, 5800
3921, 5621
3977, 5607
4048, 5770
3883, 5400
3776, 5697
3715, 5776
3659, 5686
3595, 4418
3538, 1040
3480, 1015
3419, 991
3364, 966
3297, 966
3239, 966
3183, 968
3128, 993
3062, 990
3002, 1016
2941, 1503
2877, 1474
2813, 1448
2751, 1444
2698, 1447
2641, 1420
2584, 1394
2527, 1371
2475, 1266
2417, 1238
2361, 1208
2302, 1179
2247, 1154
2188, 1152
2137, 1123
2082, 1125
2030, 1127
1975, 1124
1922, 1100
1866, 1123
1810, 1123
1757, 1123
1700, 1124
1648, 1122
1589, 1149
1527, 1177
1470, 1226
1412, 1653
1350, 1653
1277, 1648
1216, 1647
1139, 1619
1072, 1619
1003, 1618
924, 1593
844, 1668
765, 1600
681, 1552
594, 1550
509, 1523
418, 1498
341, 1492
256, 1492
174, 1498
97, 1491
11, 1492
0, 1521
-----
0, 678
0, 678
22, 680
94, 677
161, 647
226, 649
307, 623
382, 619
465, 623
548, 650
622, 648
705, 679
778, 678
848, 684
918, 656
991, 685
1054, 2178
1116, 1303
1178, 1274
1239, 1274
1294, 1251
1354, 1274
1409, 1321
1463, 1011
1519, 913
1573, 861
1621, 835
1668, 811
1712, 811
1762, 805
1806, 805
1852, 805
1898, 804
1938, 806
1979, 806
2023, 807
2069, 804
2116, 805
2161, 807
2207, 810
2251, 811
2297, 805
2342, 835
2389, 859
2429, 915
2473, 967
2524, 1017
2568, 3716
2614, 3738
2662, 3226
2713, 2939
2757, 2937
2809, 2936
2864, 2881
2918, 2835
2964, 2811
3015, 2764
3067, 2683
3131, 2684
3176, 3184
3235, 2685
3289, 3866
3344, 3564
3401, 2973
3444, 439
3503, 414
3558, 413
3605, 417
3664, 413
3718, 412
3771, 437
3825, 437
3884, 436
3941, 436
3989, 436
4050, 407
3883, 432
3777, 437
3716, 412
3655, 413
3592, 417
3532, 419
3469, 438
3411, 2949
3357, 3611
3291, 3840
3230, 2709
3173, 2684
3119, 2684
3053, 2737
2993, 2789
2941, 2834
2880, 2860
2813, 2908
2754, 2937
2701, 2938
2637, 3303
2579, 3738
2519, 3690
2463, 939
2408, 884
2349, 836
2293, 835
2235, 812
2170, 810
2113, 805
2056, 805
2004, 804
1952, 806
1900, 807
1843, 804
1790, 805
1736, 805
1680, 806
1622, 806
1566, 860
1508, 912
1451, 1010
1393, 1298
1335, 1249
1267, 1251
1213, 1274
1139, 1303
1072, 1329
1007, 2170
932, 685
865, 654
791, 683
708, 680
616, 678
538, 649
451, 622
367, 619
282, 619
197, 623
115, 647
38, 650
0, 680
0, 683
0, 656
0, 655
0, 678
7, 678
81, 678
146, 648
215, 649
299, 623
375, 619
453, 623
539, 650
614, 646
699, 678
777, 678
848, 684
918, 655
989, 685
1054, 2177
1117, 1304
1180, 1275
1241, 1274
1295, 1251
1354, 1275
1407, 1322
1463, 1010
1514, 938
1567, 859
1614, 835
1657, 811
1703, 811
1750, 806
1794, 805
1839, 805
1887, 804
1926, 804
1965, 804
2008, 805
2054, 804
2101, 806
2147, 806
2186, 806
2239, 811
2280, 811
2330, 836
2373, 859
2420, 885
2464, 939
2508, 994
2554, 3714
2602, 3738
2648, 3281
2700, 2934
2746, 2937
2798, 2936
2853, 2885
2906, 2835
2959, 2811
3008, 2738
3060, 2709
3118, 2684
3169, 3141
3225, 2685
3284, 3865
3338, 3539
3397, 2973
3441, 438
3502, 414
3559, 418
3615, 414
3677, 413
3725, 414
3792, 435
3846, 437
3899, 432
3952, 436
4015, 436
4081, 408
3877, 435
3765, 412
3706, 413
3638, 418
3576, 419
3510, 442
3450, 492
3401, 2948
3336, 3665
3276, 3312
3214, 3166
3151, 2684
3081, 2684
3011, 2763
2948, 2811
2886, 2835
2820, 2908
2762, 2937
2706, 2938
2642, 3279
2581, 3740
2513, 3611
2451, 938
2388, 885
2323, 836
2258, 811
2197, 811
2140, 806
2083, 805
2024, 804
1968, 807
1917, 806
1856, 805
1802, 804
1749, 806
1688, 807
1628, 812
1573, 830
1515, 861
1457, 960
1394, 1322
1326, 1250
1259, 1251
1195, 1297
1124, 1303
1052, 2179
980, 684
902, 655
820, 684
732, 679
638, 649
550, 649
454, 625
362, 618
273, 623
190, 649
107, 648
30, 678
0, 678
0, 684
0, 683
0, 677
67, 649
136, 648
209, 649
287, 619
358, 619
435, 620
520, 650
598, 648
678, 677
757, 678
830, 683
901, 656
977, 684
1039, 2172
1104, 1329
1167, 1275
1230, 1274
1280, 1251
1342, 1251
1395, 1300
1453, 1274
1504, 938
1552, 860
1601, 860
1647, 805
1695, 812
1744, 806
1786, 805
1828, 805
1877, 805
1921, 806
1961, 807
2003, 807
2049, 805
2093, 805
2140, 805
2184, 806
2240, 811
2286, 811
2333, 836
2376, 859
2423, 914
2469, 939
2514, 1042
2563, 3740
2612, 3738
2654, 3277
2707, 2938
2751, 2936
2805, 2909
2858, 2885
2914, 2835
2962, 2810
3013, 2788
3066, 2709
3128, 2686
3176, 3185
3234, 2685
3288, 4577
3347, 3637
3401, 2973
3450, 466
3506, 441
3565, 419
3618, 417
3677, 413
3725, 412
3783, 437
3837, 437
3889, 437
3946, 436
4001, 436
4061, 436
3874, 437
3758, 412
3698, 412
3630, 418
3558, 419
3495, 441
3430, 2950
3371, 2973
3296, 3762
3226, 2710
3163, 2684
3095, 2683
3025, 2763
2961, 2811
2902, 2835
2837, 2883
2775, 2936
2713, 2963
2644, 3302
2580, 3737
2514, 3042
2451, 938
2386, 885
2323, 836
2256, 811
2188, 810
2126, 806
2064, 805
2004, 804
1945, 807
1885, 805
1825, 804
1768, 805
1704, 807
1642, 811
1582, 836
1519, 861
1461, 938
1400, 1298
1338, 1275
1265, 1251
1202, 1275
1124, 1275
1050, 1329
979, 706
898, 660
820, 685
733, 679
639, 677
550, 647
455, 623
362, 619
272, 619
190, 624
107, 648
30, 678
0, 677
-----
0, 2102
0, 2102
0, 2101
54, 2076
121, 2070
196, 2072
270, 2042
347, 2041
420, 2041
504, 2041
583, 2071
658, 2071
739, 2074
815, 2105
885, 2102
955, 2131
1022, 2182
1087, 2787
1150, 2739
1212, 2789
1262, 2812
1320, 2810
1372, 2789
1426, 2792
1473, 2119
1524, 2021
1572, 1996
1618, 1967
1667, 1943
1712, 1915
1760, 1914
1804, 1912
1850, 1884
1899, 1885
1938, 1885
1983, 1885
2032, 1885
2076, 1885
2120, 1885
2171, 1909
2220, 1912
2266, 1914
2311, 1915
2361, 1939
2408, 1943
2456, 1968
2503, 2021
2547, 2075
2596, 2345
2646, 2418
2696, 2719
2740, 2720
2788, 2698
2845, 2695
2898, 2695
2951, 2698
3002, 2722
3050, 2083
3098, 2028
3157, 2004
3213, 2003
3272, 1973
3319, 1969
3381, 1945
3435, 1943
3498, 1946
3557, 1915
3609, 1916
3669, 1915
3716, 1916
3770, 1916
3826, 1916
3889, 1915
3952, 1946
4016, 1944
4083, 1945
3876, 1945
3758, 1915
3705, 1915
3640, 1916
3569, 1915
3505, 1945
3443, 1943
3391, 1945
3312, 1945
3251, 1973
3183, 2004
3114, 2028
3043, 2112
2976, 2721
2917, 2698
2855, 2696
2790, 2697
2727, 2720
2665, 2424
2602, 2370
2537, 2075
2481, 1998
2425, 1968
2365, 1939
2303, 1938
2243, 1913
2180, 1908
2125, 1907
2063, 1885
2006, 1885
1951, 1884
1898, 1885
1837, 1885
1786, 1909
1731, 1913
1671, 1915
1608, 1942
1547, 1967
1482, 2018
1418, 2817
1357, 2812
1290, 2811
1228, 2813
1155, 2788
1087, 2738
1013, 2233
930, 2153
852, 2100
774, 2105
688, 2070
597, 2071
507, 2042
409, 2041
329, 2042
238, 2043
164, 2072
88, 2070
2, 2072
0, 2099
0, 2129
0, 2102
0, 2100
37, 2072
104, 2070
176, 2072
246, 2042
331, 2041
407, 2042
491, 2041
576, 2042
659, 2072
747, 2071
826, 2106
902, 2129
984, 2183
1055, 2334
1121, 2739
1185, 2789
1247, 2811
1306, 2812
1363, 2811
1413, 2792
1468, 2764
1524, 2023
1579, 1969
1625, 1944
1672, 1939
1718, 1914
1766, 1912
1811, 1909
1857, 1885
1905, 1885
1948, 1884
1992, 1884
2040, 1884
2089, 1885
2138, 1908
2182, 1909
2235, 1912
2279, 1913
2330, 1938
2381, 1939
2431, 1968
2484, 1997
2532, 2070
2583, 2345
2637, 2395
2687, 2442
2736, 2721
2789, 2695
2843, 2695
2897, 2699
2954, 2721
3007, 2722
3064, 2053
3121, 2028
3171, 2005
3228, 1975
3287, 1973
3349, 1945
3407, 1943
3461, 1943
3523, 1945
3581, 1920
3646, 1916
3705, 1916
3764, 1915
3828, 1915
3895, 1920
3953, 1945
4017, 1943
4081, 1946
3873, 1945
3754, 1916
3700, 1916
3629, 1916
3558, 1919
3493, 1942
3430, 1944
3372, 1945
3296, 1975
3226, 1974
3163, 2005
3095, 2053
3027, 2722
2960, 2698
2904, 2695
2840, 2697
2774, 2697
2713, 2720
2644, 2395
2577, 2273
2519, 2046
2458, 1996
2394, 1969
2329, 1939
2264, 1913
2195, 1910
2139, 1908
2080, 1885
2019, 1884
1963, 1884
1910, 1885
1851, 1885
1797, 1908
1740, 1912
1677, 1914
1615, 1938
1555, 1967
1488, 1997
1424, 2818
1363, 2788
1299, 2812
1239, 2812
1168, 2788
1093, 2738
1018, 2285
937, 2153
860, 2100
781, 2104
698, 2071
610, 2071
528, 2070
435, 2041
350, 2041
263, 2041
179, 2071
101, 2070
21, 2072
0, 2099
0, 2130
0, 2101
0, 2100
46, 2073
110, 2070
180, 2071
250, 2042
328, 2041
403, 2041
488, 2041
570, 2041
644, 2071
723, 2070
798, 2104
870, 2101
938, 2130
1009, 2182
1074, 2812
1138, 2738
1203, 2789
1257, 2810
1315, 2811
1369, 2788
1418, 2791
1467, 2818
1523, 2023
1573, 1967
1619, 1944
1668, 1938
1712, 1915
1761, 1915
1803, 1912
1844, 1883
1892, 1885
1932, 1885
1973, 1885
2018, 1884
2058, 1884
2108, 1885
2155, 1907
2195, 1908
2247, 1912
2289, 1914
2335, 1937
2385, 1939
2426, 1968
2474, 2023
2523, 2021
2568, 2120
2619, 2370
2672, 2418
2719, 2720
2767, 2697
2819, 2696
2874, 2697
2930, 2698
2977, 2721
3030, 2722
3082, 2079
3145, 2005
3193, 2003
3256, 1973
3313, 1945
3372, 1944
3426, 1944
3490, 1946
3549, 1944
3607, 1915
3669, 1915
3726, 1914
3795, 1915
3854, 1915
3911, 1944
3967, 1946
4035, 1943
4095, 1945
3881, 1920
3767, 1915
3707, 1915
3648, 1915
3585, 1915
3520, 1944
3461, 1942
3402, 1943
3329, 1945
3272, 1972
3196, 2003
3139, 2027
3062, 2079
2994, 2722
2934, 2698
2868, 2698
2808, 2697
2750, 2720
2693, 2697
2633, 2395
2563, 2170
2504, 2024
2439, 1968
2375, 1943
2307, 1934
2245, 1914
2182, 1909
2126, 1907
2064, 1884
2005, 1884
1947, 1884
1889, 1884
1832, 1884
1780, 1909
1725, 1913
1670, 1915
1614, 1939
1552, 1968
1485, 2045
1424, 2120
1356, 2787
1284, 2813
1221, 2810
1148, 2789
1077, 2789
1005, 2261
932, 2182
860, 2101
779, 2105
689, 2071
597, 2071
504, 2042
402, 2041
315, 2041
217, 2042
133, 2071
53, 2070
0, 2076
0, 2102
